5/105/336|Théophile|https://i.imgur.com/j0EH1LI.gif|TC,TA
17/25/176|XeniVari||
26/76/126|Théophile|https://i.imgur.com/GZLItGw.gif|
29/65/126|Théophile|https://i.imgur.com/201Nn67.gif|
31/24/207|Théophile||CT,CA
47/63/112|Théophile|https://i.imgur.com/wN456UC.gif|AT,AC
