4/99/315|Théophile|https://i.imgur.com/a97X76L.gif|TC
4/103/273|Théophile|https://i.imgur.com/R6FZQ4T.gif|TA
13/120/228|Théophile|https://i.imgur.com/qs5o1ry.gif|AT,AC
32/68/456|waiting4singularity||CT,CA
