4/85/209|XP / Théophile|https://cdn.discordapp.com/attachments/1401917374256386149/1450149226322460692/Kaizen_-_A_Factory_Story_-__4_85M_209.gif?ex=69417c36&is=69402ab6&hm=e4ca8cde88260a40034da7e711459f39f23397f72c072b002b594af0be0d8a28|TC,TA
74/76/132|huetobi / XP|https://i.postimg.cc/3x6qQQPy/Kaizen-A-Factory-Story-ma-tong-zuo-quan-yi-kuan-(74-76M-132).gif|CT,CA,AT,AC
