10/132/330|Théophile|https://i.imgur.com/RMFH5wU.gif|TC
10/140/261|Théophile|https://i.imgur.com/wt4wYqF.gif|TA
13/131/605|isaac.wass|https://i.imgur.com/t3UF0b7.gif|
57/42/320|XeniVari||CT,CA
75/96/150|Théophile|https://i.imgur.com/5Ri2mnm.gif|AT,AC
